CustomerID,Total_Quantity,Avg_Price,Total_Online_Spend,Total_Offline_Spend,Avg_Discount_pct,Tenure_Months,Unique_Products,Num_Transactions,Primary_Location,Cat_Accessories,Cat_Android,Cat_Apparel,Cat_Backpacks,Cat_Bags,Cat_Bottles,Cat_Drinkware,Cat_Fun,Cat_Gift Cards,Cat_Google,Cat_Headgear,Cat_Housewares,Cat_Lifestyle,Cat_More Bags,Cat_Nest,Cat_Nest-Canada,Cat_Nest-USA,Cat_Notebooks & Journals,Cat_Office,Cat_Waze
13742.0,500.0,54.0621875,353473.43,336000.0,10.0,6.0,57,96,California,0.020833333333333332,0.0,0.20833333333333334,0.0,0.041666666666666664,0.010416666666666666,0.07291666666666667,0.0,0.03125,0.0,0.0,0.0,0.1875,0.0,0.07291666666666667,0.0,0.19791666666666666,0.0,0.14583333333333334,0.010416666666666666
13747.0,1.0,153.71,1576.38,4500.0,10.0,21.0,1,1,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13748.0,1.0,1.24,2424.5,4500.0,10.0,30.0,1,1,California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13750.0,1.0,2.79,2155.96,1500.0,20.0,20.0,1,1,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13754.0,89.0,50.34125,18352.72,16000.0,20.0,7.0,8,8,New York,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.25,0.0
13756.0,46.0,53.06375,11390.02,23500.0,30.0,6.0,14,16,California,0.0,0.0,0.3125,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.125,0.125
13758.0,60.0,44.724242424242426,101357.52,121000.0,12.727272727272727,46.0,27,33,Washington DC,0.0,0.0,0.5151515151515151,0.0,0.0,0.0,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24242424242424243,0.0,0.06060606060606061,0.06060606060606061
13764.0,98.0,39.05173913043478,47007.99,119500.0,9.855072463768115,14.0,52,69,New York,0.0,0.0,0.5072463768115942,0.0,0.043478260869565216,0.014492753623188406,0.0,0.014492753623188406,0.0,0.0,0.043478260869565216,0.0,0.10144927536231885,0.0,0.0,0.0,0.2318840579710145,0.014492753623188406,0.028985507246376812,0.0
13767.0,206.0,43.17328767123288,111477.7,225500.0,18.08219178082192,29.0,50,73,Chicago,0.0136986301369863,0.0,0.2465753424657534,0.0,0.0410958904109589,0.0,0.0821917808219178,0.0,0.0,0.0,0.0136986301369863,0.0,0.0958904109589041,0.0,0.0,0.0136986301369863,0.273972602739726,0.0136986301369863,0.2054794520547945,0.0
13769.0,100.0,51.6171875,50158.329999999994,84000.0,28.4375,20.0,27,32,New York,0.0,0.0,0.34375,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.03125,0.0,0.15625,0.0,0.03125,0.0,0.3125,0.0,0.0625,0.0
